, ,1,2,3,4,5,6,7,8,9,10,11,12,13.0000,14,15,16,17.0000,18,19,20.0000,21,22,23.0000,24,25,26.0000,,
,,,ID SP,DESCRIPTION,FUEL,CD GZ,MPAN,METER CATEGORY,ETFV DT,RATE CD,RATE,SC DESCRIPTION,SC EX VAT,SC INC VAT,Change,UR1 DESCRIPTION,UR 1 EX VAT,UR 1 INC VAT,UR2 DESCRIPTION,UR 2 EX VAT,UR 2 INC VAT,UR3 DESCRIPTION,UR 3 EX VAT,UR 3 INC VAT,UR4 DESCRIPTION,UR 4 EX VAT,UR 4 INC VAT,,RATE TYPE
2,1 Year Fixed + Boiler Cover_B,1 Year Fixed + Boiler Cover_B2,,1 Year Fixed + Boiler Cover,Gas,_B,,Standard,,,Direct Debit,Standing Charge,0.1406,0.140595,,Anytime,0.0634,0.063420,,,,,,,,,,,OVO 1 Year Fixed + Boiler Cover 27 February 2025
2,1 Year Fixed + Boiler Cover_C,1 Year Fixed + Boiler Cover_C2,,1 Year Fixed + Boiler Cover,Gas,_C,,Standard,,,Direct Debit,Standing Charge,0.1450,0.145005,,Anytime,0.0652,0.065205,,,,,,,,,,,OVO 1 Year Fixed + Boiler Cover 27 February 2025
2,1 Year Fixed + Boiler Cover_D,1 Year Fixed + Boiler Cover_D2,,1 Year Fixed + Boiler Cover,Gas,_D,,Standard,,,Direct Debit,Standing Charge,0.1443,0.144270,,Anytime,0.0648,0.064785,,,,,,,,,,,OVO 1 Year Fixed + Boiler Cover 27 February 2025
2,1 Year Fixed + Boiler Cover_E,1 Year Fixed + Boiler Cover_E2,,1 Year Fixed + Boiler Cover,Gas,_E,,Standard,,,Direct Debit,Standing Charge,0.1423,0.142275,,Anytime,0.0644,0.064365,,,,,,,,,,,OVO 1 Year Fixed + Boiler Cover 27 February 2025
2,1 Year Fixed + Boiler Cover_F,1 Year Fixed + Boiler Cover_F2,,1 Year Fixed + Boiler Cover,Gas,_F,,Standard,,,Direct Debit,Standing Charge,0.1428,0.142800,,Anytime,0.0643,0.064260,,,,,,,,,,,OVO 1 Year Fixed + Boiler Cover 27 February 2025
2,1 Year Fixed + Boiler Cover_G,1 Year Fixed + Boiler Cover_G2,,1 Year Fixed + Boiler Cover,Gas,_G,,Standard,,,Direct Debit,Standing Charge,0.1429,0.142905,,Anytime,0.0633,0.063315,,,,,,,,,,,OVO 1 Year Fixed + Boiler Cover 27 February 2025
2,1 Year Fixed + Boiler Cover_P,1 Year Fixed + Boiler Cover_P2,,1 Year Fixed + Boiler Cover,Gas,_P,,Standard,,,Direct Debit,Standing Charge,0.1429,0.142905,,Anytime,0.0641,0.064050,,,,,,,,,,,OVO 1 Year Fixed + Boiler Cover 27 February 2025
2,1 Year Fixed + Boiler Cover_N,1 Year Fixed + Boiler Cover_N2,,1 Year Fixed + Boiler Cover,Gas,_N,,Standard,,,Direct Debit,Standing Charge,0.1432,0.143220,,Anytime,0.0641,0.064050,,,,,,,,,,,OVO 1 Year Fixed + Boiler Cover 27 February 2025
2,1 Year Fixed + Boiler Cover_J,1 Year Fixed + Boiler Cover_J2,,1 Year Fixed + Boiler Cover,Gas,_J,,Standard,,,Direct Debit,Standing Charge,0.1398,0.139755,,Anytime,0.0641,0.064050,,,,,,,,,,,OVO 1 Year Fixed + Boiler Cover 27 February 2025
2,1 Year Fixed + Boiler Cover_H,1 Year Fixed + Boiler Cover_H2,,1 Year Fixed + Boiler Cover,Gas,_H,,Standard,,,Direct Debit,Standing Charge,0.1390,0.139020,,Anytime,0.0656,0.065625,,,,,,,,,,,OVO 1 Year Fixed + Boiler Cover 27 February 2025
2,1 Year Fixed + Boiler Cover_K,1 Year Fixed + Boiler Cover_K2,,1 Year Fixed + Boiler Cover,Gas,_K,,Standard,,,Direct Debit,Standing Charge,0.1435,0.143535,,Anytime,0.0663,0.066255,,,,,,,,,,,OVO 1 Year Fixed + Boiler Cover 27 February 2025
2,1 Year Fixed + Boiler Cover_L,1 Year Fixed + Boiler Cover_L2,,1 Year Fixed + Boiler Cover,Gas,_L,,Standard,,,Direct Debit,Standing Charge,0.1399,0.139860,,Anytime,0.0673,0.067305,,,,,,,,,,,OVO 1 Year Fixed + Boiler Cover 27 February 2025
2,1 Year Fixed + Boiler Cover_M,1 Year Fixed + Boiler Cover_M2,,1 Year Fixed + Boiler Cover,Gas,_M,,Standard,,,Direct Debit,Standing Charge,0.1427,0.142695,,Anytime,0.0634,0.063420,,,,,,,,,,,OVO 1 Year Fixed + Boiler Cover 27 February 2025
1,1 Year Fixed + Greener Electricity _A,1 Year Fixed + Greener Electricity _A1,,1 Year Fixed + Greener Electricity ,Electric,_A,,Standard,,,Direct Debit,Standing Charge,0.6956,0.695625,,Anytime,0.2460,0.246015,,,,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
1,1 Year Fixed + Greener Electricity _B,1 Year Fixed + Greener Electricity _B1,,1 Year Fixed + Greener Electricity ,Electric,_B,,Standard,,,Direct Debit,Standing Charge,0.7059,0.705915,,Anytime,0.2373,0.237300,,,,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
1,1 Year Fixed + Greener Electricity _C,1 Year Fixed + Greener Electricity _C1,,1 Year Fixed + Greener Electricity ,Electric,_C,,Standard,,,Direct Debit,Standing Charge,0.6684,0.668430,,Anytime,0.2386,0.238560,,,,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
1,1 Year Fixed + Greener Electricity _D,1 Year Fixed + Greener Electricity _D1,,1 Year Fixed + Greener Electricity ,Electric,_D,,Standard,,,Direct Debit,Standing Charge,0.9031,0.903105,,Anytime,0.2577,0.257670,,,,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
1,1 Year Fixed + Greener Electricity _E,1 Year Fixed + Greener Electricity _E1,,1 Year Fixed + Greener Electricity ,Electric,_E,,Standard,,,Direct Debit,Standing Charge,0.7425,0.742455,,Anytime,0.2387,0.238665,,,,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
1,1 Year Fixed + Greener Electricity _F,1 Year Fixed + Greener Electricity _F1,,1 Year Fixed + Greener Electricity ,Electric,_F,,Standard,,,Direct Debit,Standing Charge,0.8079,0.807870,,Anytime,0.2331,0.233100,,,,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
1,1 Year Fixed + Greener Electricity _G,1 Year Fixed + Greener Electricity _G1,,1 Year Fixed + Greener Electricity ,Electric,_G,,Standard,,,Direct Debit,Standing Charge,0.7246,0.724605,,Anytime,0.2493,0.249270,,,,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
1,1 Year Fixed + Greener Electricity _P,1 Year Fixed + Greener Electricity _P1,,1 Year Fixed + Greener Electricity ,Electric,_P,,Standard,,,Direct Debit,Standing Charge,0.8182,0.818160,,Anytime,0.2464,0.246435,,,,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
1,1 Year Fixed + Greener Electricity _N,1 Year Fixed + Greener Electricity _N1,,1 Year Fixed + Greener Electricity ,Electric,_N,,Standard,,,Direct Debit,Standing Charge,0.7752,0.775215,,Anytime,0.2348,0.234780,,,,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
1,1 Year Fixed + Greener Electricity _J,1 Year Fixed + Greener Electricity _J1,,1 Year Fixed + Greener Electricity ,Electric,_J,,Standard,,,Direct Debit,Standing Charge,0.6929,0.692895,,Anytime,0.2524,0.252420,,,,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
1,1 Year Fixed + Greener Electricity _H,1 Year Fixed + Greener Electricity _H1,,1 Year Fixed + Greener Electricity ,Electric,_H,,Standard,,,Direct Debit,Standing Charge,0.6644,0.664440,,Anytime,0.2464,0.246435,,,,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
1,1 Year Fixed + Greener Electricity _K,1 Year Fixed + Greener Electricity _K1,,1 Year Fixed + Greener Electricity ,Electric,_K,,Standard,,,Direct Debit,Standing Charge,0.7295,0.729540,,Anytime,0.2491,0.249060,,,,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
1,1 Year Fixed + Greener Electricity _L,1 Year Fixed + Greener Electricity _L1,,1 Year Fixed + Greener Electricity ,Electric,_L,,Standard,,,Direct Debit,Standing Charge,0.7537,0.753690,,Anytime,0.2492,0.249165,,,,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
1,1 Year Fixed + Greener Electricity _M,1 Year Fixed + Greener Electricity _M1,,1 Year Fixed + Greener Electricity ,Electric,_M,,Standard,,,Direct Debit,Standing Charge,0.7958,0.795795,,Anytime,0.2296,0.229635,,,,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
1,1 Year Fixed + Greener Electricity - Economy 7_A,1 Year Fixed + Greener Electricity - Economy 7_A1,,1 Year Fixed + Greener Electricity - Economy 7,Electric,_A,,Economy 7,,,Direct Debit,Standing Charge,0.6979,0.697935,,Peak,0.2690,0.269010,Off Peak,0.1869,0.186900,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
1,1 Year Fixed + Greener Electricity - Economy 7_B,1 Year Fixed + Greener Electricity - Economy 7_B1,,1 Year Fixed + Greener Electricity - Economy 7,Electric,_B,,Economy 7,,,Direct Debit,Standing Charge,0.6990,0.698985,,Peak,0.2585,0.258510,Off Peak,0.1831,0.183120,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
1,1 Year Fixed + Greener Electricity - Economy 7_C,1 Year Fixed + Greener Electricity - Economy 7_C1,,1 Year Fixed + Greener Electricity - Economy 7,Electric,_C,,Economy 7,,,Direct Debit,Standing Charge,0.6685,0.668535,,Peak,0.2550,0.255045,Off Peak,0.1962,0.196245,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
1,1 Year Fixed + Greener Electricity - Economy 7_D,1 Year Fixed + Greener Electricity - Economy 7_D1,,1 Year Fixed + Greener Electricity - Economy 7,Electric,_D,,Economy 7,,,Direct Debit,Standing Charge,0.8960,0.895965,,Peak,0.2814,0.281400,Off Peak,0.1967,0.196665,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
1,1 Year Fixed + Greener Electricity - Economy 7_E,1 Year Fixed + Greener Electricity - Economy 7_E1,,1 Year Fixed + Greener Electricity - Economy 7,Electric,_E,,Economy 7,,,Direct Debit,Standing Charge,0.7377,0.737730,,Peak,0.2581,0.258090,Off Peak,0.1889,0.188895,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
1,1 Year Fixed + Greener Electricity - Economy 7_F,1 Year Fixed + Greener Electricity - Economy 7_F1,,1 Year Fixed + Greener Electricity - Economy 7,Electric,_F,,Economy 7,,,Direct Debit,Standing Charge,0.8001,0.800100,,Peak,0.2523,0.252315,Off Peak,0.1842,0.184170,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
1,1 Year Fixed + Greener Electricity - Economy 7_G,1 Year Fixed + Greener Electricity - Economy 7_G1,,1 Year Fixed + Greener Electricity - Economy 7,Electric,_G,,Economy 7,,,Direct Debit,Standing Charge,0.7178,0.717780,,Peak,0.2731,0.273105,Off Peak,0.1864,0.186375,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
1,1 Year Fixed + Greener Electricity - Economy 7_P,1 Year Fixed + Greener Electricity - Economy 7_P1,,1 Year Fixed + Greener Electricity - Economy 7,Electric,_P,,Economy 7,,,Direct Debit,Standing Charge,0.8220,0.822045,,Peak,0.2657,0.265650,Off Peak,0.1972,0.197190,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
1,1 Year Fixed + Greener Electricity - Economy 7_N,1 Year Fixed + Greener Electricity - Economy 7_N1,,1 Year Fixed + Greener Electricity - Economy 7,Electric,_N,,Economy 7,,,Direct Debit,Standing Charge,0.7790,0.778995,,Peak,0.2552,0.255150,Off Peak,0.1825,0.182490,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
1,1 Year Fixed + Greener Electricity - Economy 7_J,1 Year Fixed + Greener Electricity - Economy 7_J1,,1 Year Fixed + Greener Electricity - Economy 7,Electric,_J,,Economy 7,,,Direct Debit,Standing Charge,0.6918,0.691845,,Peak,0.2755,0.275520,Off Peak,0.1932,0.193200,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
1,1 Year Fixed + Greener Electricity - Economy 7_H,1 Year Fixed + Greener Electricity - Economy 7_H1,,1 Year Fixed + Greener Electricity - Economy 7,Electric,_H,,Economy 7,,,Direct Debit,Standing Charge,0.6621,0.662130,,Peak,0.2675,0.267540,Off Peak,0.1924,0.192360,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
1,1 Year Fixed + Greener Electricity - Economy 7_K,1 Year Fixed + Greener Electricity - Economy 7_K1,,1 Year Fixed + Greener Electricity - Economy 7,Electric,_K,,Economy 7,,,Direct Debit,Standing Charge,0.7202,0.720195,,Peak,0.2721,0.272055,Off Peak,0.1905,0.190470,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
1,1 Year Fixed + Greener Electricity - Economy 7_L,1 Year Fixed + Greener Electricity - Economy 7_L1,,1 Year Fixed + Greener Electricity - Economy 7,Electric,_L,,Economy 7,,,Direct Debit,Standing Charge,0.7543,0.754320,,Peak,0.2736,0.273630,Off Peak,0.1864,0.186375,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
1,1 Year Fixed + Greener Electricity - Economy 7_M,1 Year Fixed + Greener Electricity - Economy 7_M1,,1 Year Fixed + Greener Electricity - Economy 7,Electric,_M,,Economy 7,,,Direct Debit,Standing Charge,0.7898,0.789810,,Peak,0.2444,0.244440,Off Peak,0.1899,0.189945,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
2,1 Year Fixed + Greener Electricity _A,1 Year Fixed + Greener Electricity _A2,,1 Year Fixed + Greener Electricity ,Gas,_A,,Standard,,,Direct Debit,Standing Charge,0.2772,0.277200,,Anytime,0.0639,0.063945,,,,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
2,1 Year Fixed + Greener Electricity _B,1 Year Fixed + Greener Electricity _B2,,1 Year Fixed + Greener Electricity ,Gas,_B,,Standard,,,Direct Debit,Standing Charge,0.2776,0.277620,,Anytime,0.0634,0.063420,,,,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
2,1 Year Fixed + Greener Electricity _C,1 Year Fixed + Greener Electricity _C2,,1 Year Fixed + Greener Electricity ,Gas,_C,,Standard,,,Direct Debit,Standing Charge,0.2820,0.282030,,Anytime,0.0652,0.065205,,,,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
2,1 Year Fixed + Greener Electricity _D,1 Year Fixed + Greener Electricity _D2,,1 Year Fixed + Greener Electricity ,Gas,_D,,Standard,,,Direct Debit,Standing Charge,0.2813,0.281295,,Anytime,0.0648,0.064785,,,,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
2,1 Year Fixed + Greener Electricity _E,1 Year Fixed + Greener Electricity _E2,,1 Year Fixed + Greener Electricity ,Gas,_E,,Standard,,,Direct Debit,Standing Charge,0.2793,0.279300,,Anytime,0.0644,0.064365,,,,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
2,1 Year Fixed + Greener Electricity _F,1 Year Fixed + Greener Electricity _F2,,1 Year Fixed + Greener Electricity ,Gas,_F,,Standard,,,Direct Debit,Standing Charge,0.2798,0.279825,,Anytime,0.0643,0.064260,,,,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
2,1 Year Fixed + Greener Electricity _G,1 Year Fixed + Greener Electricity _G2,,1 Year Fixed + Greener Electricity ,Gas,_G,,Standard,,,Direct Debit,Standing Charge,0.2799,0.279930,,Anytime,0.0633,0.063315,,,,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
2,1 Year Fixed + Greener Electricity _P,1 Year Fixed + Greener Electricity _P2,,1 Year Fixed + Greener Electricity ,Gas,_P,,Standard,,,Direct Debit,Standing Charge,0.2799,0.279930,,Anytime,0.0641,0.064050,,,,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
2,1 Year Fixed + Greener Electricity _N,1 Year Fixed + Greener Electricity _N2,,1 Year Fixed + Greener Electricity ,Gas,_N,,Standard,,,Direct Debit,Standing Charge,0.2802,0.280245,,Anytime,0.0641,0.064050,,,,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
2,1 Year Fixed + Greener Electricity _J,1 Year Fixed + Greener Electricity _J2,,1 Year Fixed + Greener Electricity ,Gas,_J,,Standard,,,Direct Debit,Standing Charge,0.2768,0.276780,,Anytime,0.0641,0.064050,,,,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
2,1 Year Fixed + Greener Electricity _H,1 Year Fixed + Greener Electricity _H2,,1 Year Fixed + Greener Electricity ,Gas,_H,,Standard,,,Direct Debit,Standing Charge,0.2760,0.276045,,Anytime,0.0656,0.065625,,,,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
2,1 Year Fixed + Greener Electricity _K,1 Year Fixed + Greener Electricity _K2,,1 Year Fixed + Greener Electricity ,Gas,_K,,Standard,,,Direct Debit,Standing Charge,0.2806,0.280560,,Anytime,0.0663,0.066255,,,,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
2,1 Year Fixed + Greener Electricity _L,1 Year Fixed + Greener Electricity _L2,,1 Year Fixed + Greener Electricity ,Gas,_L,,Standard,,,Direct Debit,Standing Charge,0.2769,0.276885,,Anytime,0.0673,0.067305,,,,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
2,1 Year Fixed + Greener Electricity _M,1 Year Fixed + Greener Electricity _M2,,1 Year Fixed + Greener Electricity ,Gas,_M,,Standard,,,Direct Debit,Standing Charge,0.2797,0.279720,,Anytime,0.0634,0.063420,,,,,,,,,,,OVO 1 Year Fixed + Greener Electricity 27 February 2025
1,1 Year Fixed _A,1 Year Fixed _A1,,1 Year Fixed ,Electric,_A,,Standard,,,Direct Debit,Standing Charge,0.4857,0.485730,,Anytime,0.2533,0.253260,,,,,,,,,,,OVO 1 Year Fixed 27 February 2025
1,1 Year Fixed _B,1 Year Fixed _B1,,1 Year Fixed ,Electric,_B,,Standard,,,Direct Debit,Standing Charge,0.4932,0.493185,,Anytime,0.2445,0.244545,,,,,,,,,,,OVO 1 Year Fixed 27 February 2025
1,1 Year Fixed _C,1 Year Fixed _C1,,1 Year Fixed ,Electric,_C,,Standard,,,Direct Debit,Standing Charge,0.4613,0.461265,,Anytime,0.2458,0.245805,,,,,,,,,,,OVO 1 Year Fixed 27 February 2025
1,1 Year Fixed _D,1 Year Fixed _D1,,1 Year Fixed ,Electric,_D,,Standard,,,Direct Debit,Standing Charge,0.6947,0.694680,,Anytime,0.2649,0.264915,,,,,,,,,,,OVO 1 Year Fixed 27 February 2025
1,1 Year Fixed _E,1 Year Fixed _E1,,1 Year Fixed ,Electric,_E,,Standard,,,Direct Debit,Standing Charge,0.5307,0.530670,,Anytime,0.2459,0.245910,,,,,,,,,,,OVO 1 Year Fixed 27 February 2025
1,1 Year Fixed _F,1 Year Fixed _F1,,1 Year Fixed ,Electric,_F,,Standard,,,Direct Debit,Standing Charge,0.5977,0.597660,,Anytime,0.2403,0.240345,,,,,,,,,,,OVO 1 Year Fixed 27 February 2025
1,1 Year Fixed _G,1 Year Fixed _G1,,1 Year Fixed ,Electric,_G,,Standard,,,Direct Debit,Standing Charge,0.5124,0.512400,,Anytime,0.2565,0.256515,,,,,,,,,,,OVO 1 Year Fixed 27 February 2025
1,1 Year Fixed _P,1 Year Fixed _P1,,1 Year Fixed ,Electric,_P,,Standard,,,Direct Debit,Standing Charge,0.6081,0.608055,,Anytime,0.2537,0.253680,,,,,,,,,,,OVO 1 Year Fixed 27 February 2025
1,1 Year Fixed _N,1 Year Fixed _N1,,1 Year Fixed ,Electric,_N,,Standard,,,Direct Debit,Standing Charge,0.5644,0.564375,,Anytime,0.2420,0.242025,,,,,,,,,,,OVO 1 Year Fixed 27 February 2025
1,1 Year Fixed _J,1 Year Fixed _J1,,1 Year Fixed ,Electric,_J,,Standard,,,Direct Debit,Standing Charge,0.4795,0.479535,,Anytime,0.2597,0.259665,,,,,,,,,,,OVO 1 Year Fixed 27 February 2025
1,1 Year Fixed _H,1 Year Fixed _H1,,1 Year Fixed ,Electric,_H,,Standard,,,Direct Debit,Standing Charge,0.4506,0.450555,,Anytime,0.2537,0.253680,,,,,,,,,,,OVO 1 Year Fixed 27 February 2025
1,1 Year Fixed _K,1 Year Fixed _K1,,1 Year Fixed ,Electric,_K,,Standard,,,Direct Debit,Standing Charge,0.5172,0.517230,,Anytime,0.2563,0.256305,,,,,,,,,,,OVO 1 Year Fixed 27 February 2025
1,1 Year Fixed _L,1 Year Fixed _L1,,1 Year Fixed ,Electric,_L,,Standard,,,Direct Debit,Standing Charge,0.5420,0.542010,,Anytime,0.2564,0.256410,,,,,,,,,,,OVO 1 Year Fixed 27 February 2025
1,1 Year Fixed _M,1 Year Fixed _M1,,1 Year Fixed ,Electric,_M,,Standard,,,Direct Debit,Standing Charge,0.5857,0.585690,,Anytime,0.2369,0.236880,,,,,,,,,,,OVO 1 Year Fixed 27 February 2025
1,1 Year Fixed - Economy 7_A,1 Year Fixed - Economy 7_A1,,1 Year Fixed - Economy 7,Electric,_A,,Economy 7,,,Direct Debit,Standing Charge,0.4891,0.489090,,Peak,0.2767,0.276675,Off Peak,0.1932,0.193200,,,,,,,,OVO 1 Year Fixed 27 February 2025
1,1 Year Fixed - Economy 7_B,1 Year Fixed - Economy 7_B1,,1 Year Fixed - Economy 7,Electric,_B,,Economy 7,,,Direct Debit,Standing Charge,0.4902,0.490245,,Peak,0.2662,0.266175,Off Peak,0.1894,0.189420,,,,,,,,OVO 1 Year Fixed 27 February 2025
1,1 Year Fixed - Economy 7_C,1 Year Fixed - Economy 7_C1,,1 Year Fixed - Economy 7,Electric,_C,,Economy 7,,,Direct Debit,Standing Charge,0.4596,0.459585,,Peak,0.2627,0.262710,Off Peak,0.2025,0.202545,,,,,,,,OVO 1 Year Fixed 27 February 2025
1,1 Year Fixed - Economy 7_D,1 Year Fixed - Economy 7_D1,,1 Year Fixed - Economy 7,Electric,_D,,Economy 7,,,Direct Debit,Standing Charge,0.6913,0.691320,,Peak,0.2891,0.289065,Off Peak,0.2030,0.202965,,,,,,,,OVO 1 Year Fixed 27 February 2025
1,1 Year Fixed - Economy 7_E,1 Year Fixed - Economy 7_E1,,1 Year Fixed - Economy 7,Electric,_E,,Economy 7,,,Direct Debit,Standing Charge,0.5298,0.529830,,Peak,0.2658,0.265755,Off Peak,0.1952,0.195195,,,,,,,,OVO 1 Year Fixed 27 February 2025
1,1 Year Fixed - Economy 7_F,1 Year Fixed - Economy 7_F1,,1 Year Fixed - Economy 7,Electric,_F,,Economy 7,,,Direct Debit,Standing Charge,0.5937,0.593670,,Peak,0.2600,0.259980,Off Peak,0.1905,0.190470,,,,,,,,OVO 1 Year Fixed 27 February 2025
1,1 Year Fixed - Economy 7_G,1 Year Fixed - Economy 7_G1,,1 Year Fixed - Economy 7,Electric,_G,,Economy 7,,,Direct Debit,Standing Charge,0.5093,0.509250,,Peak,0.2808,0.280770,Off Peak,0.1927,0.192675,,,,,,,,OVO 1 Year Fixed 27 February 2025
1,1 Year Fixed - Economy 7_P,1 Year Fixed - Economy 7_P1,,1 Year Fixed - Economy 7,Electric,_P,,Economy 7,,,Direct Debit,Standing Charge,0.6160,0.616035,,Peak,0.2733,0.273315,Off Peak,0.2035,0.203490,,,,,,,,OVO 1 Year Fixed 27 February 2025
1,1 Year Fixed - Economy 7_N,1 Year Fixed - Economy 7_N1,,1 Year Fixed - Economy 7,Electric,_N,,Economy 7,,,Direct Debit,Standing Charge,0.5723,0.572250,,Peak,0.2628,0.262815,Off Peak,0.1888,0.188790,,,,,,,,OVO 1 Year Fixed 27 February 2025
1,1 Year Fixed - Economy 7_J,1 Year Fixed - Economy 7_J1,,1 Year Fixed - Economy 7,Electric,_J,,Economy 7,,,Direct Debit,Standing Charge,0.4828,0.482790,,Peak,0.2832,0.283185,Off Peak,0.1995,0.199500,,,,,,,,OVO 1 Year Fixed 27 February 2025
1,1 Year Fixed - Economy 7_H,1 Year Fixed - Economy 7_H1,,1 Year Fixed - Economy 7,Electric,_H,,Economy 7,,,Direct Debit,Standing Charge,0.4524,0.452445,,Peak,0.2752,0.275205,Off Peak,0.1987,0.198660,,,,,,,,OVO 1 Year Fixed 27 February 2025
1,1 Year Fixed - Economy 7_K,1 Year Fixed - Economy 7_K1,,1 Year Fixed - Economy 7,Electric,_K,,Economy 7,,,Direct Debit,Standing Charge,0.5118,0.511770,,Peak,0.2797,0.279720,Off Peak,0.1968,0.196770,,,,,,,,OVO 1 Year Fixed 27 February 2025
1,1 Year Fixed - Economy 7_L,1 Year Fixed - Economy 7_L1,,1 Year Fixed - Economy 7,Electric,_L,,Economy 7,,,Direct Debit,Standing Charge,0.5467,0.546735,,Peak,0.2813,0.281295,Off Peak,0.1927,0.192675,,,,,,,,OVO 1 Year Fixed 27 February 2025
1,1 Year Fixed - Economy 7_M,1 Year Fixed - Economy 7_M1,,1 Year Fixed - Economy 7,Electric,_M,,Economy 7,,,Direct Debit,Standing Charge,0.5832,0.583170,,Peak,0.2521,0.252105,Off Peak,0.1962,0.196245,,,,,,,,OVO 1 Year Fixed 27 February 2025
2,1 Year Fixed _A,1 Year Fixed _A2,,1 Year Fixed ,Gas,_A,,Standard,,,Direct Debit,Standing Charge,0.2778,0.277830,,Anytime,0.0653,0.065310,,,,,,,,,,,OVO 1 Year Fixed 27 February 2025
2,1 Year Fixed _B,1 Year Fixed _B2,,1 Year Fixed ,Gas,_B,,Standard,,,Direct Debit,Standing Charge,0.2783,0.278250,,Anytime,0.0648,0.064785,,,,,,,,,,,OVO 1 Year Fixed 27 February 2025
2,1 Year Fixed _C,1 Year Fixed _C2,,1 Year Fixed ,Gas,_C,,Standard,,,Direct Debit,Standing Charge,0.2827,0.282660,,Anytime,0.0666,0.066570,,,,,,,,,,,OVO 1 Year Fixed 27 February 2025
2,1 Year Fixed _D,1 Year Fixed _D2,,1 Year Fixed ,Gas,_D,,Standard,,,Direct Debit,Standing Charge,0.2819,0.281925,,Anytime,0.0662,0.066150,,,,,,,,,,,OVO 1 Year Fixed 27 February 2025
2,1 Year Fixed _E,1 Year Fixed _E2,,1 Year Fixed ,Gas,_E,,Standard,,,Direct Debit,Standing Charge,0.2799,0.279930,,Anytime,0.0657,0.065730,,,,,,,,,,,OVO 1 Year Fixed 27 February 2025
2,1 Year Fixed _F,1 Year Fixed _F2,,1 Year Fixed ,Gas,_F,,Standard,,,Direct Debit,Standing Charge,0.2805,0.280455,,Anytime,0.0656,0.065625,,,,,,,,,,,OVO 1 Year Fixed 27 February 2025
2,1 Year Fixed _G,1 Year Fixed _G2,,1 Year Fixed ,Gas,_G,,Standard,,,Direct Debit,Standing Charge,0.2806,0.280560,,Anytime,0.0647,0.064680,,,,,,,,,,,OVO 1 Year Fixed 27 February 2025
2,1 Year Fixed _P,1 Year Fixed _P2,,1 Year Fixed ,Gas,_P,,Standard,,,Direct Debit,Standing Charge,0.2806,0.280560,,Anytime,0.0654,0.065415,,,,,,,,,,,OVO 1 Year Fixed 27 February 2025
2,1 Year Fixed _N,1 Year Fixed _N2,,1 Year Fixed ,Gas,_N,,Standard,,,Direct Debit,Standing Charge,0.2809,0.280875,,Anytime,0.0654,0.065415,,,,,,,,,,,OVO 1 Year Fixed 27 February 2025
